,id,stable_height,true_label
5692,749223,2,2
5693,749244,1,1
5694,749256,1,1
5695,749269,6,6
5696,749429,2,2
5697,749641,6,6
5698,749729,2,2
5699,749746,1,1
5700,750043,3,3
5701,750105,2,2
5702,750169,2,2
5703,750340,3,3
5704,750374,2,2
5705,750485,1,1
5706,750600,2,2
5707,750635,4,4
5708,750656,2,2
5709,750767,1,1
5710,751159,5,5
5711,751213,2,2
5712,751686,2,2
5713,751688,3,3
5714,751958,4,4
5715,752202,2,2
5716,752452,5,5
5717,752474,2,2
5718,752572,1,1
5719,752599,2,2
5720,752803,6,6
5721,752817,3,3
5722,752832,1,1
5723,752968,4,4
5724,753081,4,4
5725,753296,2,2
5726,753598,4,4
5727,753639,2,2
5728,753834,1,1
5729,753910,3,3
5730,754173,1,1
5731,754236,4,4
5732,754272,2,2
5733,754318,3,3
5734,754891,2,2
5735,755156,1,1
5736,755259,2,2
5737,756037,4,4
5738,756116,3,3
5739,756287,3,3
5740,756442,1,1
5741,756610,2,2
5742,756694,3,3
5743,756829,3,3
5744,756912,2,2
5745,757119,2,2
5746,757324,5,5
5747,757586,1,1
5748,757890,2,2
5749,757916,1,1
5750,757938,4,4
5751,757985,3,3
5752,758033,2,2
5753,758165,4,4
5754,758179,4,4
5755,758209,5,5
5756,758403,3,3
5757,758625,3,3
5758,758645,2,2
5759,758736,3,3
5760,758990,4,4
5761,759083,2,2
5762,759153,2,2
5763,759198,1,1
5764,759335,6,6
5765,759672,2,2
5766,759851,2,3
5767,759878,1,1
5768,759913,3,3
5769,760020,6,6
5770,760095,2,2
5771,760145,2,2
5772,760234,1,1
5773,760293,1,1
5774,760512,5,5
5775,760554,3,3
5776,760596,4,4
5777,760622,5,5
5778,760686,3,3
5779,760823,3,3
5780,760854,1,1
5781,760860,1,1
5782,760882,1,1
5783,760913,3,3
5784,760960,1,1
5785,761055,4,4
5786,761373,2,2
5787,761507,1,1
5788,761604,6,6
5789,761734,6,6
5790,761791,6,4
5791,761938,3,4
5792,761947,2,2
5793,762010,1,1
5794,762274,2,2
5795,762318,2,3
5796,762366,1,1
5797,762584,1,1
5798,762688,1,1
5799,762692,2,2
5800,762743,1,1
5801,762764,1,1
5802,762862,2,2
5803,762893,4,4
5804,763193,1,1
5805,763638,1,2
5806,763732,3,3
5807,763864,2,2
5808,763981,4,4
5809,764321,4,4
5810,764619,1,1
5811,764924,1,1
5812,765273,4,4
5813,765785,1,1
5814,765889,1,1
5815,765936,5,5
5816,766526,2,2
5817,766666,1,1
5818,766900,2,2
5819,766950,5,5
5820,767269,5,5
5821,767396,1,1
5822,767870,2,2
5823,767943,4,4
5824,768142,5,5
5825,768226,3,3
5826,768245,1,1
5827,768287,2,2
5828,768309,3,3
5829,768314,1,1
5830,768332,2,2
5831,768388,1,1
5832,768409,6,6
5833,768442,4,4
5834,768483,1,1
5835,768762,4,4
5836,769310,2,2
5837,769518,5,5
5838,769964,6,6
5839,770187,2,2
5840,770250,2,2
5841,770274,3,3
5842,770336,2,2
5843,770416,2,2
5844,770495,4,4
5845,770879,3,3
5846,770973,2,2
5847,771302,1,1
5848,771767,2,2
5849,771816,1,1
5850,771853,3,3
5851,771936,4,4
5852,771985,4,4
5853,772123,1,1
5854,772185,3,3
5855,772202,1,1
5856,772271,1,1
5857,772332,3,3
5858,772421,4,4
5859,772483,3,3
5860,772604,1,1
5861,772868,2,2
5862,773010,4,4
5863,773299,1,1
5864,773394,5,5
5865,773663,6,6
5866,773677,2,2
5867,773797,3,3
5868,773815,4,4
5869,773830,4,4
5870,773833,4,4
5871,774026,1,1
5872,774251,2,2
5873,774297,1,1
5874,774550,1,1
5875,775503,2,2
5876,775530,1,1
5877,775566,4,4
5878,775738,1,1
5879,775846,4,4
5880,776084,4,4
5881,776120,3,3
5882,776182,1,1
5883,776216,2,2
5884,776259,3,3
5885,776283,3,3
5886,776364,1,1
5887,776502,2,2
5888,776563,1,1
5889,776677,3,3
5890,776910,1,1
5891,777060,2,2
5892,777089,3,3
5893,777354,3,3
5894,777393,5,5
5895,777571,2,2
5896,777607,5,5
5897,777761,3,3
5898,777862,3,3
5899,777874,2,2
5900,778143,1,1
5901,778200,1,1
5902,778257,4,4
5903,778317,5,5
5904,778484,5,5
5905,778553,3,3
5906,778777,3,3
5907,779044,3,3
5908,779119,2,2
5909,779211,4,4
5910,779306,5,5
5911,779326,1,1
5912,779366,3,3
5913,779379,5,5
5914,779390,2,2
5915,779592,2,2
5916,779814,3,3
5917,779899,2,2
5918,779914,6,6
5919,779940,1,1
5920,780424,2,2
5921,780506,2,2
5922,780538,2,2
5923,780622,1,1
5924,780667,3,3
5925,780890,4,4
5926,781008,2,2
5927,781020,2,2
5928,781268,2,2
5929,781480,1,1
5930,781580,1,1
5931,781583,2,2
5932,781634,3,3
5933,781776,5,5
5934,781828,2,2
5935,781968,3,3
5936,782056,4,4
5937,782066,2,2
5938,782129,2,2
5939,782476,4,4
5940,782496,4,3
5941,782606,2,2
5942,782880,1,1
5943,782987,3,3
5944,783522,3,3
5945,783561,3,3
5946,783697,2,2
5947,783821,6,6
5948,783828,5,5
5949,783872,4,4
5950,783995,2,2
5951,784015,1,1
5952,784041,1,2
5953,784276,1,1
5954,784344,1,1
5955,784599,1,1
5956,784683,1,1
5957,784712,1,1
5958,785001,3,3
5959,785222,1,1
5960,785586,2,2
5961,785589,2,2
5962,785627,1,1
5963,785695,3,3
5964,785730,5,5
5965,785869,5,5
5966,785888,5,5
5967,785938,4,4
5968,785997,2,2
5969,786192,1,1
5970,786259,1,1
5971,786260,2,2
5972,786500,3,3
5973,786504,6,1
5974,786616,3,3
5975,786759,2,2
5976,786983,3,3
5977,787119,4,4
5978,787152,1,1
5979,787242,3,3
5980,787525,5,5
5981,787630,1,1
5982,788134,2,2
5983,788136,3,3
5984,788139,1,1
5985,788294,3,3
5986,788367,4,4
5987,788428,1,1
5988,788492,1,1
5989,788700,1,1
5990,788726,4,4
5991,788842,4,4
5992,788902,2,2
5993,788974,3,3
5994,789058,1,1
5995,789091,3,3
5996,789287,1,1
5997,789448,4,4
5998,789497,6,6
5999,789513,1,1
6000,789635,2,2
6001,789840,2,2
6002,789920,1,1
6003,789957,4,4
6004,790003,3,3
6005,790079,4,4
6006,790478,2,2
6007,790579,2,2
6008,790692,2,2
6009,791001,3,3
6010,791009,1,1
6011,791412,4,4
6012,791486,3,3
6013,792338,6,6
6014,792389,1,1
6015,792545,1,1
6016,792633,5,4
6017,792904,3,3
6018,792944,1,1
6019,793011,1,1
6020,793269,1,1
6021,793536,4,4
6022,793592,1,1
6023,793611,1,1
6024,793701,1,1
6025,793859,2,2
6026,794103,1,1
6027,794184,3,3
6028,794268,5,5
6029,794320,1,1
6030,794520,1,1
6031,794529,4,4
6032,794601,3,3
6033,794609,1,1
6034,794684,1,1
6035,794703,3,3
6036,794904,5,5
6037,795163,2,2
6038,795317,5,5
6039,795422,3,3
6040,795447,2,2
6041,795708,1,1
6042,795999,1,1
6043,796063,6,6
6044,796218,6,6
6045,796476,1,1
6046,796659,6,6
6047,796673,4,4
6048,796698,1,1
6049,796786,4,4
6050,796819,2,2
6051,796847,2,2
6052,796961,2,2
6053,797065,4,4
6054,797510,2,2
6055,797547,2,2
6056,797559,2,2
6057,797693,6,6
6058,797771,2,2
6059,797871,4,4
6060,798058,4,4
6061,798187,4,4
6062,798344,4,4
6063,798492,1,1
6064,798562,3,3
6065,798646,5,5
6066,798728,5,5
6067,798754,4,4
6068,798818,2,2
6069,798906,3,3
6070,798991,3,3
6071,799197,1,1
6072,799428,4,4
6073,799506,1,1
6074,799710,2,2
6075,799855,2,2
6076,799878,3,3
6077,800099,4,4
6078,800138,5,5
6079,800184,4,4
6080,800287,3,3
6081,800306,6,6
6082,800718,3,3
6083,800734,3,3
6084,800921,2,3
6085,801013,3,3
6086,801170,2,2
6087,801279,3,3
6088,801467,1,1
6089,801752,1,1
6090,801807,4,4
6091,802380,2,2
6092,802426,2,2
6093,802507,2,2
6094,802516,5,5
6095,802539,3,3
6096,802630,2,2
6097,803009,2,2
6098,803323,1,1
6099,803435,2,2
6100,803496,3,3
6101,803573,3,3
6102,803610,5,5
6103,803727,3,3
6104,803822,3,3
6105,803865,1,1
6106,803911,4,4
6107,804180,1,1
6108,804222,6,6
6109,804419,4,4
6110,804433,2,2
6111,804565,2,2
6112,804903,1,1
6113,804916,5,5
6114,805135,1,1
6115,805156,1,1
6116,805257,3,3
6117,805337,2,2
6118,805610,3,3
6119,805682,1,1
6120,806117,2,2
6121,806453,6,6
6122,806519,4,4
6123,806615,1,1
6124,806621,4,4
6125,806907,1,1
6126,807307,2,2
6127,807423,4,4
6128,807426,1,1
6129,807434,4,4
6130,807762,2,2
6131,807925,5,5
6132,808052,5,5
6133,808143,1,1
6134,808183,3,3
6135,808240,4,3
6136,808249,4,4
6137,808314,3,3
6138,808333,2,2
6139,808640,5,5
6140,808708,4,4
6141,808710,4,4
6142,808813,2,2
6143,809056,5,5
6144,809079,4,4
6145,809240,4,4
6146,809328,3,3
6147,809445,2,2
6148,809599,2,2
6149,809626,2,2
6150,809693,2,2
6151,809718,3,3
6152,809807,4,4
6153,809862,5,4
6154,809894,4,4
6155,810004,4,4
6156,810257,3,3
6157,810419,1,1
6158,810724,2,2
6159,810881,2,2
6160,810924,3,3
6161,810935,3,3
6162,811040,2,2
6163,811065,3,2
6164,811113,4,4
6165,811228,5,5
6166,811559,6,6
6167,811632,2,2
6168,811876,2,2
6169,811979,6,6
6170,811990,1,1
6171,812292,6,6
6172,812431,1,1
6173,812504,5,5
6174,812518,4,4
6175,812565,4,4
6176,812581,1,1
6177,812602,3,3
6178,812618,1,1
6179,812643,5,5
6180,812674,3,3
6181,812807,2,2
6182,812832,4,4
6183,813079,3,3
6184,813109,4,4
6185,813252,4,4
6186,813349,3,3
6187,813489,3,3
6188,813692,2,2
6189,813789,2,2
6190,813814,3,3
6191,813842,2,2
6192,813901,3,3
6193,814057,2,2
6194,814059,3,3
6195,814297,1,1
6196,814427,5,5
6197,814496,2,2
6198,814689,3,3
6199,814802,1,1
6200,814824,3,3
6201,815189,3,3
6202,815376,3,3
6203,815459,5,5
6204,815646,2,2
6205,815876,3,3
6206,815949,1,1
6207,815994,2,2
6208,816075,4,4
6209,816395,2,2
6210,816514,6,6
6211,816792,5,5
6212,816844,2,2
6213,816923,3,3
6214,817229,1,1
6215,817240,3,3
6216,817288,6,6
6217,817380,1,1
6218,817423,3,3
6219,817461,2,2
6220,817760,3,3
6221,817857,6,6
6222,818135,6,6
6223,818343,4,4
6224,818494,1,1
6225,818700,2,2
6226,818847,5,5
6227,818899,3,3
6228,819030,3,3
6229,819109,1,1
6230,819226,2,2
6231,819254,2,2
6232,819295,6,6
6233,819298,2,2
6234,819362,2,2
6235,819363,2,2
6236,820110,2,2
6237,820295,4,4
6238,820330,2,2
6239,820510,4,4
6240,820848,1,1
6241,821167,1,1
6242,821288,1,1
6243,821351,3,3
6244,821528,4,4
6245,821591,1,1
6246,821611,2,2
6247,821728,1,1
6248,821755,4,4
6249,821795,4,4
6250,822145,4,4
6251,822156,1,1
6252,822257,2,2
6253,822343,2,2
6254,822394,4,4
6255,822603,2,2
6256,822609,1,1
6257,822733,1,1
6258,822802,3,3
6259,822906,4,4
6260,822949,1,1
6261,823394,6,6
6262,823674,2,2
6263,823750,1,1
6264,823794,4,4
6265,824569,4,4
6266,824575,3,3
6267,824782,1,1
6268,824807,4,4
6269,824861,2,2
6270,824936,1,1
6271,825020,3,3
6272,825024,3,3
6273,825094,6,6
6274,825111,2,2
6275,825161,3,3
6276,825573,1,1
6277,825618,3,3
6278,825908,3,3
6279,825995,1,1
6280,826198,6,6
6281,826236,1,1
6282,826405,2,2
6283,826569,1,1
6284,826582,3,3
6285,826649,3,3
6286,826680,4,4
6287,826702,3,3
6288,826803,4,4
6289,826829,2,2
6290,827074,6,6
6291,827142,2,2
6292,827976,6,6
6293,828292,2,2
6294,828439,1,1
6295,828443,1,1
6296,828503,5,5
6297,828548,5,5
6298,828838,2,2
6299,828950,2,2
6300,829029,2,2
6301,829207,3,3
6302,829405,3,3
6303,829695,1,1
6304,829762,5,5
6305,829938,3,3
6306,829987,1,1
6307,830046,5,5
6308,830052,1,1
6309,830177,5,5
6310,830452,4,4
6311,830530,5,5
6312,830614,3,3
6313,830630,3,3
6314,831005,1,1
6315,831168,1,1
6316,831288,2,2
6317,831332,4,4
6318,831540,2,2
6319,831567,3,3
6320,831955,5,5
6321,831964,2,2
6322,831971,2,2
6323,832179,4,4
6324,832323,3,3
6325,832391,2,2
6326,832489,4,4
6327,832530,1,1
6328,832661,2,2
6329,832906,4,4
6330,833353,2,2
6331,833398,3,3
6332,833547,4,4
6333,833653,4,4
6334,833744,3,3
6335,833761,5,5
6336,833767,3,3
6337,834046,3,3
6338,834187,4,4
6339,834269,1,1
6340,834522,3,3
6341,834752,5,5
6342,834795,1,1
6343,834993,3,3
6344,835249,5,5
6345,835356,2,2
6346,835573,6,6
6347,835598,3,3
6348,835718,3,3
6349,835724,3,3
6350,836094,6,6
6351,836494,2,2
6352,836583,5,5
6353,836610,2,2
6354,836683,6,6
6355,836831,2,2
6356,837106,4,4
6357,837479,2,2
6358,837506,6,6
6359,837664,4,4
6360,837792,5,5
6361,838184,2,2
6362,838321,2,2
6363,838339,1,1
6364,838440,2,2
6365,838718,5,5
6366,838726,3,3
6367,838729,1,1
6368,838915,3,3
6369,838995,1,1
6370,839276,1,1
6371,839326,3,3
6372,839817,1,1
6373,839990,1,1
6374,840025,1,1
6375,840051,1,1
6376,840236,3,3
6377,840266,1,1
6378,840354,5,5
6379,840401,5,5
6380,840465,5,5
6381,840629,3,3
6382,840835,1,1
6383,840931,5,5
6384,841067,1,1
6385,841077,1,1
6386,841089,1,1
6387,841155,3,3
6388,841302,6,6
6389,841328,4,4
6390,841377,2,2
6391,841450,5,2
6392,841456,2,2
6393,841520,3,3
6394,841606,4,4
6395,841826,4,4
6396,841964,2,2
6397,842084,2,2
6398,842179,1,1
6399,842408,2,2
6400,842544,3,3
6401,842551,4,4
6402,842797,1,1
6403,842886,2,2
6404,842897,2,2
6405,842955,1,1
6406,843079,2,2
6407,843229,3,3
6408,843253,1,1
6409,843296,1,1
6410,843355,5,5
6411,843384,1,1
6412,843406,2,2
6413,843425,1,1
6414,844148,3,3
6415,844174,2,2
6416,844275,1,1
6417,844377,3,3
6418,844400,2,2
6419,844477,4,4
6420,844482,2,2
6421,844581,2,2
6422,844755,2,2
6423,844836,1,1
6424,844838,4,4
6425,844867,3,3
6426,844973,2,2
6427,845084,2,2
6428,845211,3,3
6429,845271,2,2
6430,845600,1,1
6431,845651,1,1
6432,845668,3,3
6433,845767,4,4
6434,845782,6,6
6435,845839,1,1
6436,846121,6,6
6437,846337,5,5
6438,846569,3,3
6439,846798,3,3
6440,846918,1,1
6441,846989,4,4
6442,847053,2,2
6443,847060,6,6
6444,847544,4,4
6445,847596,3,3
6446,847601,2,2
6447,847807,5,5
6448,847892,2,2
6449,848074,2,2
6450,848141,6,5
6451,848168,5,5
6452,848243,4,4
6453,848256,5,4
6454,848294,3,3
6455,848386,5,5
6456,848412,1,1
6457,848529,1,1
6458,848572,3,3
6459,848811,5,5
6460,848992,3,3
6461,849252,6,6
6462,849257,4,4
6463,849366,6,6
6464,849410,4,4
6465,849412,5,5
6466,849431,3,3
6467,849626,4,4
6468,850145,3,3
6469,850223,3,3
6470,850339,5,5
6471,850355,3,3
6472,850396,1,1
6473,850490,1,1
6474,850805,2,2
6475,851009,2,2
6476,851311,3,3
6477,851359,1,1
6478,851443,1,1
6479,851481,1,1
6480,851907,3,3
6481,852031,3,3
6482,852154,6,6
6483,852254,4,4
6484,852287,3,3
6485,852413,1,1
6486,852478,5,5
6487,852588,2,2
6488,852625,4,4
6489,852640,1,1
6490,852675,1,1
6491,852771,3,3
6492,852817,3,3
6493,852975,5,5
6494,852994,2,2
6495,853044,3,3
6496,853087,1,1
6497,853276,2,2
6498,853319,4,4
6499,853437,3,3
6500,853602,4,4
6501,853638,2,2
6502,853815,3,3
6503,853968,5,5
6504,854030,6,6
6505,854031,5,5
6506,854051,3,3
6507,854089,2,2
6508,854324,2,2
6509,854359,2,2
6510,854363,2,2
6511,854520,2,2
6512,854570,4,4
6513,854607,4,4
6514,854623,6,6
6515,854804,4,4
6516,854839,3,3
6517,854874,5,5
6518,855230,5,5
6519,855489,1,1
6520,855636,5,5
6521,855789,3,3
6522,855898,3,3
6523,855920,2,2
6524,856028,3,3
6525,856055,4,4
6526,856076,3,3
6527,856298,2,2
6528,856300,1,1
6529,856512,5,5
6530,856759,4,4
6531,856882,2,2
6532,857062,5,5
6533,857227,1,1
6534,857336,3,3
6535,858073,2,2
6536,858275,1,1
6537,858469,1,1
6538,858603,5,5
6539,858606,4,4
6540,858714,1,1
6541,858831,2,2
6542,858935,5,5
6543,859007,1,1
6544,859025,4,4
6545,859039,4,4
6546,859078,2,2
6547,859093,5,5
6548,859198,2,2
6549,859435,2,2
6550,859452,3,3
6551,859585,4,4
6552,859913,1,1
6553,859946,4,3
6554,860025,3,3
6555,860084,2,2
6556,860178,4,4
6557,860198,2,2
6558,860222,4,4
6559,860355,2,2
6560,861036,2,2
6561,861400,5,5
6562,861586,6,6
6563,861608,6,6
6564,861690,6,6
6565,861820,2,2
6566,862061,2,2
6567,862128,1,1
6568,862136,3,3
6569,862214,1,1
6570,862264,4,4
6571,862402,1,1
6572,862532,5,5
6573,862738,1,1
6574,862841,5,5
6575,862941,4,4
6576,862964,1,1
6577,863017,1,1
6578,863147,2,2
6579,863158,4,4
6580,863159,2,2
6581,863484,3,3
6582,863566,1,1
6583,863638,2,2
6584,863994,5,5
6585,864050,3,3
6586,864189,2,2
6587,864238,1,1
6588,864453,2,2
6589,864610,2,2
6590,864629,3,3
6591,864650,4,4
6592,864783,1,1
6593,864911,3,3
6594,865334,4,4
6595,865341,1,1
6596,865841,5,5
6597,865970,4,4
6598,865974,4,4
6599,865997,1,1
6600,866308,3,3
6601,866394,5,1
6602,866418,4,4
6603,866458,4,4
6604,866467,3,3
6605,866511,1,1
6606,866571,5,5
6607,866667,1,1
6608,866684,5,5
6609,866806,1,1
6610,867177,1,1
6611,867213,4,4
6612,867279,1,1
6613,867685,1,1
6614,867734,3,3
6615,867805,1,1
6616,868026,2,2
6617,868131,1,1
6618,868194,1,1
6619,868236,2,2
6620,868455,5,5
6621,868679,4,4
6622,868703,3,3
6623,868800,5,5
6624,869047,1,1
6625,869267,2,2
6626,869268,6,6
6627,869339,1,1
6628,869376,2,2
6629,869526,4,4
6630,869641,4,4
6631,869649,2,2
6632,869731,5,5
6633,869733,2,2
6634,869826,3,3
6635,869827,6,6
6636,870020,5,5
6637,870483,1,1
6638,870553,1,1
6639,870568,1,1
6640,870651,3,3
6641,870659,1,1
6642,870664,3,3
6643,870679,3,3
6644,870924,2,2
6645,870949,4,4
6646,871010,5,5
6647,871345,5,5
6648,871572,2,2
6649,871835,2,2
6650,871896,1,1
6651,872185,4,4
6652,872388,3,3
6653,872518,4,4
6654,872520,5,5
6655,872548,5,5
6656,872983,5,5
6657,872994,4,4
6658,873021,1,1
6659,873130,2,2
6660,873153,4,4
6661,873168,3,3
6662,873369,2,2
6663,873539,5,5
6664,873550,3,3
6665,873765,1,2
6666,873932,1,1
6667,874016,4,4
6668,874263,1,1
6669,874294,3,3
6670,874309,1,1
6671,874501,1,1
6672,874543,1,1
6673,874820,4,4
6674,874841,6,6
6675,875247,2,2
6676,875786,3,3
6677,875902,2,2
6678,875992,3,3
6679,876108,2,3
6680,876135,2,2
6681,876170,1,1
6682,876183,3,3
6683,876371,5,5
6684,876485,3,3
6685,876561,2,2
6686,876643,3,3
6687,876695,1,1
6688,876706,4,4
6689,876970,5,5
6690,876984,1,1
6691,877004,1,1
6692,877106,2,2
6693,877176,2,2
6694,877279,1,1
6695,877300,5,5
6696,877804,2,2
6697,877817,3,3
6698,877862,5,5
6699,877919,4,4
6700,878101,6,6
6701,878178,2,2
6702,878214,2,2
6703,878380,3,3
6704,878581,1,1
6705,878699,2,2
6706,878743,2,2
6707,878882,1,1
6708,878967,3,3
6709,879119,3,3
6710,879176,4,4
6711,879193,1,1
6712,879332,2,2
6713,879428,1,1
6714,879646,4,4
6715,879687,2,2
6716,879751,2,2
6717,879767,2,2
6718,879935,1,1
6719,880557,4,4
6720,880563,3,3
6721,880614,1,1
6722,880687,1,1
6723,880894,3,3
6724,880941,1,1
6725,880980,1,1
6726,880996,5,5
6727,881056,1,1
6728,881101,4,4
6729,881214,4,4
6730,881600,1,1
6731,881602,5,5
6732,882168,3,3
6733,882294,1,1
6734,882297,1,1
6735,882306,2,2
6736,882661,3,3
6737,882682,6,6
6738,882689,3,3
6739,882952,2,2
6740,883094,4,4
6741,883109,1,1
6742,883172,2,2
6743,883305,1,1
6744,883338,5,5
6745,883416,4,4
6746,884027,4,4
6747,884162,3,3
6748,884172,2,2
6749,884502,4,4
6750,884590,3,3
6751,884802,1,1
6752,884873,3,3
6753,884965,2,2
6754,885016,2,2
6755,885064,5,5
6756,885134,2,2
6757,885143,6,6
6758,885262,2,2
6759,885302,3,3
6760,885334,2,2
6761,885631,3,3
6762,885791,1,1
6763,885792,2,2
6764,885823,3,3
6765,885983,1,1
6766,886073,1,1
6767,886081,1,1
6768,886155,3,3
6769,886171,2,2
6770,886383,1,1
6771,886622,3,3
6772,886802,2,2
6773,886822,6,6
6774,886936,4,4
6775,886981,3,3
6776,887107,2,2
6777,887156,5,5
6778,887213,5,5
6779,887294,1,1
6780,887308,5,5
6781,887451,2,2
6782,887489,3,3
6783,887674,4,4
6784,887680,3,3
6785,888255,2,2
6786,888294,3,3
6787,888400,4,4
6788,888541,5,5
6789,888620,2,2
6790,888672,1,1
6791,888733,2,2
6792,888770,3,3
6793,888787,3,3
6794,889203,4,4
6795,889268,3,3
6796,889391,3,3
6797,889419,3,3
6798,889447,3,3
6799,889617,3,3
6800,889631,3,3
6801,889755,2,2
6802,889796,2,2
6803,889954,4,4
6804,890173,5,4
6805,890188,5,5
6806,890201,6,5
6807,890222,2,2
6808,890270,1,1
6809,890276,3,3
6810,890376,1,1
6811,890652,3,3
6812,890748,6,5
6813,890996,2,2
6814,891018,2,2
6815,891039,3,3
6816,891168,5,5
6817,891297,4,4
6818,891665,5,5
6819,891686,2,2
6820,892003,2,2
6821,892214,2,2
6822,892260,2,2
6823,892325,1,1
6824,892615,5,5
6825,892721,5,4
6826,892725,2,2
6827,893043,1,1
6828,893133,2,2
6829,893153,2,2
6830,893154,5,5
6831,893205,1,1
6832,893284,1,1
6833,893350,1,1
6834,893529,3,3
6835,893630,2,2
6836,893651,3,3
6837,893681,5,4
6838,893837,1,1
6839,893954,3,3
6840,894000,2,2
6841,894002,3,3
6842,894467,2,2
6843,894534,1,1
6844,894551,3,3
6845,894634,5,5
6846,894635,5,5
6847,894715,1,1
6848,894831,3,3
6849,895117,1,1
6850,895174,1,1
6851,895275,5,5
6852,895300,6,6
6853,895322,1,1
6854,895339,6,6
6855,895373,4,4
6856,895558,3,3
6857,895605,2,2
6858,895632,4,4
6859,895735,2,2
6860,895976,1,1
6861,896068,5,5
6862,896116,2,2
6863,896167,6,6
6864,896257,3,3
6865,896321,1,1
6866,896452,3,3
6867,896778,1,1
6868,896793,3,3
6869,897040,2,2
6870,897080,1,1
6871,897384,3,3
6872,897500,5,5
6873,897948,1,1
6874,898019,1,1
6875,898034,1,1
6876,898048,3,3
6877,898081,2,2
6878,898385,2,2
6879,898585,2,2
6880,898765,1,1
6881,898838,4,4
6882,899033,6,6
6883,899046,2,2
6884,899417,5,5
6885,899492,1,1
6886,899501,2,2
6887,899523,2,2
6888,899603,5,5
6889,899667,4,4
6890,899779,4,4
6891,899815,1,1
6892,899876,3,3
6893,899905,4,4
6894,900032,3,3
6895,900122,6,6
6896,900432,3,3
6897,900502,2,2
6898,900587,2,2
6899,900629,6,6
6900,900639,3,3
6901,900738,3,3
6902,900777,2,2
6903,900800,3,3
6904,900849,2,2
6905,900900,1,1
6906,900977,2,2
6907,901117,1,1
6908,901239,2,2
6909,901454,1,1
6910,901508,5,5
6911,901522,1,1
6912,901545,2,2
6913,901825,2,2
6914,901826,6,6
6915,902170,2,2
6916,902202,2,2
6917,902335,2,2
6918,902524,2,2
6919,902544,4,4
6920,902732,5,5
6921,902828,1,1
6922,902854,1,1
6923,902963,2,2
6924,903002,5,5
6925,903298,1,1
6926,903344,2,2
6927,903368,3,3
6928,903599,5,5
6929,903659,1,1
6930,903680,4,4
6931,903801,3,3
6932,903866,6,6
6933,904027,3,3
6934,904072,3,3
6935,904263,4,4
6936,904302,2,2
6937,904346,1,1
6938,904349,4,4
6939,904561,4,4
6940,904609,2,2
6941,904653,3,3
6942,904656,3,3
6943,904724,4,4
6944,905111,1,1
6945,905205,2,2
6946,905214,2,2
6947,905291,1,1
6948,905682,3,3
6949,905923,5,5
6950,905953,4,4
6951,906307,5,5
6952,906321,2,2
6953,906510,1,1
6954,906757,1,1
6955,906861,3,3
6956,906959,1,1
6957,907431,1,1
6958,907508,3,3
6959,907533,3,3
6960,907667,3,3
6961,907793,1,1
6962,907976,2,2
6963,907980,2,2
6964,908174,2,2
6965,908295,2,2
6966,908327,3,3
6967,908372,5,5
6968,908427,2,2
6969,908614,1,1
6970,908656,3,3
6971,909496,1,1
6972,909609,4,4
6973,909813,2,2
6974,909862,3,3
6975,909871,2,2
6976,909910,1,1
6977,909983,2,2
6978,910053,4,4
6979,910153,3,3
6980,910202,1,1
6981,910322,1,1
6982,910450,2,2
6983,910507,3,3
6984,910608,2,2
6985,910663,2,2
6986,910731,3,3
6987,910980,1,1
6988,911025,2,2
6989,911132,4,4
6990,911809,4,4
6991,911849,2,2
6992,911852,2,2
6993,911901,3,3
6994,911937,5,5
6995,911992,6,6
6996,912199,1,1
6997,912219,3,3
6998,912382,1,1
6999,912435,2,2
7000,912442,3,3
7001,912445,3,3
7002,912507,4,4
7003,912670,1,1
7004,913277,5,4
7005,913395,3,3
7006,913453,4,4
7007,913615,2,2
7008,914034,1,1
7009,914090,1,1
7010,914112,4,4
7011,914143,3,3
7012,914258,2,2
7013,914528,3,3
7014,914607,3,3
7015,914660,2,2
7016,914713,3,3
7017,914829,2,2
7018,914923,1,1
7019,915249,2,2
7020,915548,3,3
7021,915719,3,3
7022,915766,1,1
7023,916349,2,2
7024,916381,1,1
7025,916390,1,1
7026,916496,4,4
7027,916608,1,1
7028,916670,4,4
7029,916730,6,6
7030,916762,1,1
7031,916858,3,3
7032,917091,2,2
7033,917169,6,5
7034,917197,1,1
7035,917209,4,4
7036,917432,1,1
7037,917794,2,2
7038,918198,4,4
7039,918260,1,1
7040,918348,2,2
7041,918410,6,6
7042,918485,2,2
7043,918691,3,3
7044,918777,3,3
7045,918902,1,1
7046,918964,1,1
7047,918988,2,2
7048,919025,5,5
7049,919117,2,2
7050,919186,3,3
7051,919330,1,1
7052,919497,3,3
7053,919859,2,2
7054,919888,3,3
7055,919908,4,4
7056,920564,3,3
7057,920677,4,4
7058,920686,1,1
7059,920741,6,6
7060,920948,1,1
7061,921004,6,6
7062,921156,6,6
7063,921366,1,1
7064,921614,3,3
7065,921774,2,2
7066,922030,4,4
7067,922373,6,6
7068,922423,1,1
7069,922510,4,4
7070,922538,3,3
7071,922595,2,2
7072,922643,3,3
7073,922665,1,1
7074,922726,1,1
7075,922846,2,2
7076,922871,1,1
7077,923276,3,3
7078,923345,2,2
7079,923383,2,2
7080,923410,1,1
7081,923708,2,2
7082,923782,4,4
7083,924135,5,5
7084,924207,1,1
7085,924289,1,1
7086,924359,4,4
7087,924385,1,1
7088,924504,5,5
7089,924544,2,2
